District_code|School_code|School_name
GG|GG0102|NEHRU MEMORIAL JUNIOR COLLEGE ARANTHODU SULLIA TALUK D.K. DIST 
GG|GG0103|ASRARUDDIN KAMBAL URDU HIGH SCHOOL GURUKAMBLA  KINNIKAMBLA [POST] MANGALORE TALUK D K DISTRICT
GG|GG0104|SRI RAMA HIGH SCHOOL HANUMAN NAGAR, KALLADKA BANTWAL TALUK D.K. DIST 
GG|GG0105|KARNATAKA HIGH SCHOOL MANI BANTWAL TALUK D.K. DIST 
GG|GG0106|GOVT.HIGH SCHOOL PERMANNUR MANGALORE TALUK D.K. DIST 
GG|GG0107|GOVT.HIGH SCHOOL KANIYUR PUTTUR TALUK D.K. DIST 
GG|GG0108|GOVERNMENT P U COLLEGE MANINALKUR BANTWAL TALUK D K DISTRICT
GG|GG0109|GOVT.HIGH SCHOOL HARIHARAPALLATHADKA SULLIA TALUK D.K. DIST 
GG|GG0110|GOVERNMENT.HIGH SCHOOL KANIYOOR PADMUNJA URVAL [POST] BELTHANGADI TALUK D K DISTRICT
GG|GG0111|K SADASHIVARAO MEM.GOVT. H S CHITRAPU POST, MULKY MANGALORE TALUK D.K. DIST 
GG|GG0112|GOVERNMENT HIGH SCHOOL BOKKAPATNA MATADAKANI ROAD MANGALORE D K DISTRICT
GG|GG0113|BETHANY HIGH SCHOOL NOOJIBALTHILA PUTTUR TALUK D.K. DIST 
GG|GG0114|SRI DEVI HIGH SCHOOL DEVINAGARA, PUNACHA BANTWAL TALUK D K DISTRICT
GG|GG0115|SRI RAMAKRISHNA HIGH SCHOOL PUTTUR D.K. DIST 
GG|GG0116|SACRED HEART J C (HS SECTION) MADANTHYAR BELTHANGADI TALUK D.K. DIST 
GG|GG0117|SRI DURGAMBA HIGH SCHOOL ALANKARU PUTTUR TALUK D.K. DIST 
GG|GG0118|ADARSHA BHARATHI HIGH SCHOOL PADIL MANGALORE D.K. DIST 
GG|GG0119|GOVT. HIGH SCHOOL MALLIKATTE, KADRI MANGALORE D.K. DIST 
GG|GG0120|GOVT.HIGH SCHOOL ALADANGADY BELTHANGADI TALUK D.K. DIST 
GG|GG0121|GOVERNMENT P U COLLEGE SAJIPAMOODA BANTWAL TALUK D K DISTRICT
GG|GG0122|GOVT.HIGH SCHOOL SURINJE, VIA KATIPALLA MANGALORE TALUK D.K. DIST 
GG|GG0123|GOVT.HIGH SCHOOL KABAKA PUTTUR TALUK D.K. DIST 
GG|GG0124|GOVT.HIGH SCHOOL ELIMALE, NELLUR KEMRAJE [POST] SULLIA TALUK D K DISTRICT
GG|GG0125|SRI GOPALAKRISHNA HIGH SCHOOL BILINELE POST, NETTANA PUTTUR TALUK D K DISTRICT
GG|GG0126|SRI NIRANJANASWAMY HIGH SCHOOL BAJPE, SUNKADAKATTE MANGALORE TALUK D.K. DIST 
GG|GG0127|K P S K MEMORIAL HIGH SCHOOL PANJINADKA, MULKY MANGALORE TALUK D.K. DIST 
GG|GG0128|RAJESHWAR HIGH SCHOOL ADYARPADAVU MANGALORE TALUK D.K. DIST 
GG|GG0129|ST.THOMAS HIGH SCHOOL NERIA BELTHANGADI TALUK D.K. DIST 
GG|GG0130|SRI SHARADA PU COLLEGE FOR WOMEN SULLIA POST D.K. DIST 
GG|GG0131|KITTEL MEMORIAL HIGH SCHOOL C S I, GORIGUDDE MANGALORE D.K. DIST 
GG|GG0132|GOVERNMENT HIGH SCHOOL MONTEPADAVU, NARINGANA [POST] BANTWAL TALUK D K DISTRICT
GG|GG0133|GOVT.HIGH SCHOOL MITHADKA MARKANJA SULLIA TALUK D.K. DIST 
GG|GG0134|GOVT.HIGH SCHOOL KOKKADA BELTHANGADI TALUK D.K. DIST 
GG|GG0135|GOVT. HIGH SCHOOL HOIGE BAZAR MANGALORE D.K. DIST 
GG|GG0136|GOVT.HIGH SCHOOL MANILA BANTWAL TALUK D.K. DIST 
GG|GG0137|GOVT.HIGH SCHOOL KEYYUR MADAVU  PUTTUR TALUK D.K. DIST 
GG|GG0139|GOVT.HIGH SCHOOL GANDHINAGAR SULLIA TALUK D.K. DIST 
GG|GG0140|ST.SEBASTIAN HIGH SCHOOL PERMANNUR, ULLAL MANGALORE TALUK D.K. DIST 
GG|GG0141|MUKTHIPRAKASH HIGH SCHOOL NEERUDE MOODBIDRE.TALUK D K DISTRICT 
GG|GG0142|SHANMUKHADEVA HIGH SCHOOL PERLAMPADY PUTTUR TALUK D.K. DIST 
GG|GG0143|GOVT.HIGH SCHOOL PADANGADY BELTHANGADI TALUK D.K. DIST 
GG|GG0144|GOVT.HIGH SCHOOL MUTTUR, KOLAVOOR [POST] MANGALORE TALUK D.K. DIST 
GG|GG0145|GOVT.HIGH SCHOOL KUMBRA PUTTUR TALUK D.K. DIST 
GG|GG0146|GOVT.HIGH SCHOOL CHELAIRU, VIA HALEYANGADI MANGALORE TALUK D K DISTRICT
GG|GG0147|GOVT.HIGH SCHOOL YENEKALLU SULLIA TALUK D.K. DIST 
GG|GG0148|GOVT.JUNIOR COLLEGE SAVANOOR PUTTUR TALUK D.K. DIST 
GG|GG0149|GOVT.HIGH SCHOOL PUTHILA BELTHANGADI TALUK D.K. DIST 
GG|GG0150|GOVT.HIGH SCHOOL NADUGODU MANGALORE TALUK D.K. DIST 
GG|GG0151|ST.RAYMONDS HIGH SCHOOL VAMANJOOR MANGALORE TALUK D.K. DIST 
GG|GG0152|CHRISTA JYOTHI HIGH SCHOOL AGRAR BANTWAL TALUK D.K. DIST 
GG|GG0153|S G M HIGH SCHOOL SARVE POST PUTTUR TALUK D.K. DIST 
GG|GG0154|SRI RAMACHANDRA HIGH SCHOOL AYODHYANAGAR, PERNE BANTWAL TALUK D.K. DIST 
GG|GG0155|N M P T ENG.MED. HIGH SCHOOL PANAMBUR MANGALORE TALUK D.K. DIST 
GG|GG0156|B M HIGH SCHOOL ULLAL MANGALORE TALUK D.K. DIST 
GG|GG0157|KANCHANA V S MEM.HIGH SCHOOL KANCHANA POST, BAJATHUR PUTTUR TALUK D.K. DIST 
GG|GG0158|ST.JOSEPH HIGH SCHOOL KANKANADY MANGALORE D K DISTRICT 
GG|GG0159|GOVT.HIGH SCHOOL KALLANGALA KEPU BANTWAL TALUK D.K DIST 
GG|GG0160|GOVERNMENT P U COLLEGE KAVALAPADUR, VAGGA BANTWAL TALUK D K DISTRICT
GG|GG0161|BELIYURKATTE GOVT.HIGH SCHOOL VENKATANAGARA POST, BALNADU PUTTUR TALUK D K DISTRICT
GG|GG0162|GOVT.HIGH SCHOOL GERUKATTE BELTHANGADI TALUK D.K. DIST 
GG|GG0163|GOVT.HIGH SCHOOL ALETTY SULLIA TALUK D.K. DIST 
GG|GG0164|S D M KANNADA MEDIUM HS, BELALU BELTHANGADI TALUK D.K. DIST 
GG|GG0165|SRI PANCHADURGA HIGH SCHOOL ULI GRAMA BANTWAL TALUK D.K. DIST 
GG|GG0166|MANGALJYOTHI INTEGRATED SCHOOL VAMANJOOR MANGALORE TALUK D K DIST 
GG|GG0167|GOVT.HIGH SCHOOL KAKKINJE BELTHANGADI TALUK D K DISTRICT 
GG|GG0168|GOVT.HIGH SCHOOL KENJARU, PEJAVARA  MANGALORE TALUK D K DIST 
GG|GG0169|GOVT.HIGH SCHOOL KARAYA BELTHANGADI TALUK D K DISTRICT 
GG|GG0170|GOVT.HIGH SCHOOL NADA BELTHANGADI TALUK D K DISTRICT 
GG|GG0171|GOVT.HIGH SCHOOL YADAMANGALA SULLIA TALUK D K DISTRICT 
GG|GG0172|GOVT.HIGH SCHOOL DUGGALADKA SULLIA TALUK D K DISTRICT 
GG|GG0173|THUMBE P U COLLEGE THUMBE BANTWAL TALUK D K DISTRICT 
GG|GG0174|SRI MAHALINGESHWARA ENG.MED.HS SURATKAL  MANGALORE TALUK D K DIST 
GG|GG0175|'ST.JOSEPH''S HIGH SCHOOL BAJAL  MANGALORE TALUK D K DIST '
GG|GG0176|ANUGRAHA ENGLISH MEDIUM H S UJIRE BELTHANGADI TALUK D.K. DIST 
GG|GG0177|ST.GEORGE HIGH SCHOOL KUNTHUR PADAVU POST, BALYA PUTTUR TALUK D.K. DIST 
GG|GG0178|N I T K ENG.MED.HIGH SCHOOL SURATKAL, POST SRINIVASANAGAR MANGALORE TALUK D K DISTRICT
GG|GG0179|CHINMAYA ENG.MED.HIGH SCHOOL KADRI ROAD MANGALORE D.K. DISTRICT 
GG|GG0180|SRI RAMAKRISHNA ENG.MED.H S S R S HOME MANGALORE D.K. DIST 
GG|GG0181|SRI TIPPU SULTAN HIGH SCHOOL KOTEPURA, POST ULLALA MANGALORE TALUK D.K. DIST 
GG|GG0182|GOVT.HIGH SCHOOL KALPANE SARVE PUTTUR TALUK D.K.DISTRICT 
GG|GG0183|GOVT.HIGH SCHOOL KOILA BANTWAL TALUK D.K.DISTRICT 
GG|GG0184|SRI NARAYANAGURU ENG.MED. H S MULKY MANGALORE TALUK D.K.DISTRICT 
GG|GG0185|GOVT.HIGH SCHOOL KOKRADI  VIA VENUR BELTHANGADI TALUK D.K.DISTRICT 
GG|GG0186|SRI NARAYANAGURU COMP P U COLLEGE,  KATIPALLA MANGALORE TALUK D.K.DISTRICT
GG|GG0187|SALMARA HIGH SCHOOL SALMARA POST, CHIKKAMUDNUR PUTTUR TALUK D.K.DISTRICT 
GG|GG0188|'ST.MARY''S HIGH SCHOOL MARDALA, BANTRI MANDALA PUTTUR TALUK D.K.DISTRICT '
GG|GG0189|GOVT.HIGH SCHOOL KEMRAL POST MANGALORE TALUK D.K.DISTRICT 
GG|GG0190|FALAH HIGH SCHOOL K C ROAD, VIDYANAGAR TALAPADY MANGALORE TALUK D K DISTRICT
GG|GG0191|GOVT.HIGH SCHOOL MALALI MANGALORE TALUK D.K.DISTRICT 
GG|GG0192|K V G ENG.MED.HIGH SCHOOL KURUNJIBAGH, POST SULLIA D.K.DISTRICT 
GG|GG0193|GOVT.HIGH SCHOOL CHITHRAPURA, KULAI MANGALORE TALUK D.K.DISTRICT 
GG|GG0194|S J D KOTECHA GUJARATHI ENG.MED.H S BHOJARAO LANE ALAKE MANGALORE D K DISTRICT
GG|GG0195|SRI NARAYANAGURU ENG.MED. H S KUDROLI  MANGALORE D K DISTRICT 
GG|GG0196|S D M HIGH SCHOOL PERINJE BELTHANGADI TALUK D K DISTRICT 
GG|GG0197|PRATIBHA HIGH SCHOOL PATTE, BADAGANNUR POST PUTTUR TALUK D K DISTRICT 
GG|GG0198|GOVT.HIGH SCHOOL KONALU PUTTUR TALUK D K DISTRICT 
GG|GG0199|PAYASWINI HIGH SCHOOL JALSOOR POST SULLIA TALUK D K DISTRICT 
GG|GG0200|BHARATHMATHA HIGH SCHOOL PUNAROOR MANGALORE TALUK D K DISTRICT 
GG|GG0201|SARVODAYA HIGH SCHOOL PERIYADKA POST, UPPINANGADY PUTTUR TALUK D K DISTRICT
GG|GG0202|ROTARY ENG.MED.HIGH SCHOOL SULLIA D K DISTRICT 
GG|GG0203|K VENKATRAMANA GOWDA H S KOLLAMOGARU SULLIA TALUK D K DISTRICT 
GG|GG0204|GOVT.URDU HIGH SCHOOL BUNDER MANGALORE D K DISTRICT 
GG|GG0205|GOVT.HIGH SCHOOL HALEPETE UJIRE BELTHANGADI TALUK D K DISTRICT 
GG|GG0206|GOVT.HIGH SCHOOL SHANTINAGARA POST, KODIMBADI PUTTUR TALUK D K DISTRICT
GG|GG0207|GOVT.HIGH SCHOOL IVARNADU POST SULLIA TALUK D K DISTRICT 
GG|GG0208|GOVT.HIGH SCHOOL KARYATHADKA BELTHAGADI TALUK D K DISTRICT 
GG|GG0209|GOVT.HIGH SCHOOL JOKATTE MANGALORE TALUK D K DISTRICT 
GG|GG0210|GOVT.HIGH SCHOOL KOYYUR BELTHANGADI TALUK D K DISTRICT 
GG|GG0211|GOVT.HIGH SCHOOL NAVOOR BANTWAL TALUK D K DISTRICT 
GG|GG0212|GOVT.HIGH SCHOOL GOLTHAMAJALU BANTWAL TALUK D K DISTRICT 
GG|GG0213|VISHWAMANGALA ENG.MED. HIGH SCHOOL MANGALAGANGOTHRI, KONAJE MANGALORE TALUK D K DISTRICT
GG|GG0214|ST.ALOYSIUS ENG.MED. HIGH SCHOOL URWA MANGALORE D K DISTRICT 
GG|GG0215|GOVT.HIGH SCHOOL NAYANADU BANTWAL TALUK D K DISTRICT 
GG|GG0216|MULIYA THIMMAPPAYYA SMARAKA H S ALIKE BANTWAL TALUK D K DISTRICT 
GG|GG0217|ROTARY ENG.MED. HIGH SCHOOL KINNIGOLI MANGALORE TALUK D K DISTRICT 
GG|GG0218|SRI VENKATRAMANASWAMY ENG.MED. H S VIDYAGIRI BANTWAL TALUK D K DISTRICT 
GG|GG0219|GOVT.HIGH SCHOOL AJJIETTU,BANTWAL MUDA,JODUMARGA BANTWAL TALUK  D K DISTRICT 
GG|GG0220|NAVODAYA MODEL HIGH SCHOOL MUNDAJE BELTHANGADI TALUK D K DISTRICT 
GG|GG0222|NETHAJI SUBHASCHANDRA BOSE GHS SAVANALU BELTHANGADI TALUK D K DISTRICT 
GG|GG0223|GREENVIEW HIGH SCHOOL ADKAREPADPU KONAJE MANGALORE TALUK D K DISTRICT
GG|GG0224|GOVT.HIGH SCHOOL PAPEMAJALU POST, ARIYADKA PUTTUR TALUKL D K DISTRICT
GG|GG0225|GOVT.HIGH SCHOOL KODANGE [POST]  JODUMARGA BANTWAL TALUK   D K DISTRICT 
GG|GG0226|C S I HIGH SCHOOL KARNADU, MULKY MANGALORE TALUK D K  DISTRICT 
GG|GG0228|GOVT.HIGH SCHOOL PERLA BAIPADI, BANDARU [POST] BELTHANGADI TALUK D K DISTRICT
GG|GG0229|GOVT.HIGH SCHOOL DERALAKATTE MANGALORE TALUK D K  DISTRICT 
GG|GG0230|VIVEKANANDA ENG.M.HIGH SCHOOL PUTTUR D K  DISTRICT 
GG|GG0231|GOVT.HIGH SCHOOL BETTAMPADY  PUTTUR TALUK D K DISTRICT 
GG|GG0232|BHARATHI ENG.MED. HIGH SCHOOL KULAI MANGALORE TALUK D K  DISTRICT 
GG|GG0233|GOVT.HIGH SCHOOL MUDUSHEDDE MANGALORE TALUK D K  DISTRICT 
GG|GG0234|MUSLIM GOVT.SANIVASA SCHOOL KOTEKAR KOTEKAR[POST] MANGALORE TALUK D K  DISTRICT 
GG|GG0235|'NURULHUDA GIRLS'' HIGH SCHOOL KATIPALLA MANGALORE TALUK D K DISTRICT '
GG|GG0236|THUMBE ENGLISH MEDIUM HIGH SCHOOL THUMBE BANTWAL TALUK D K DISTRICT
GG|GG0237|GOVT.HIGH SCHOOL MUDUMARNADU MOODBIDRE TALUK D K DISTRICT 
GG|GG0238|NALANDA ENGLISH MEDIUM HIGH SCHOOL VITOBA TEMPLE ROAD MANGALORE D K DISTRICT 
GG|GG0239|KERALA SAMAJAM ENG.MED. HIGH SCHOOL OLD KENT ROAD MANGALORE D K  DISTRICT 
GG|GG0240|DR.K SHIVARAM KARANTH GOVT.HS PUTTURNAGARA PUTTUR TALUK D K DIST 
GG|GG0241|GOVT.HIGH SCHOOL NARSHAMAIDANA BANTWAL TALUK D K  DIST 
GG|GG0242|ROTARY ENGLISH MEDIUM H S JYOTHINAGARA MOODBIDRE D K DIST 
GG|GG0243|GOVT.HIGH SCHOOL ALIYURU MOODBIDRE TALUK D K DIST 
GG|GG0244|INFANT JESUS JOYLAND HIGH SCHOOL PINTO MAHAL, BOLARA MANGALORE D K DISTRICT 
GG|GG0245|GOVT.HIGH SCHOOL KALLADI, KUPPEPADAVU [POST] MANGALORE TALUK D K DISTRICT
GG|GG0246|OUR LADY OF POMPE HIGH SCHOOL KANDAVARA GRAMA KAIKAMBA PET KINNIKAMBLA[POST] MANGALORE TALUK D K DISTRICT
GG|GG0247|INDRAPRASTA VIDYALAYA H S UPPINANGADY PUTTUR TALUK D K DIST 
GG|GG0248|POPULAR ENG.MED. HIGH SCHOOL MALAVOORU, BAJPE MANGALORE TALUK D K DIST 
GG|GG0249|GOVT.HIGH SCHOOL TALAPADY MANGALORE TALUK D K DIST 
GG|GG0250|GOVT.HIGH SCHOOL DOLPADY PUTTUR TALUK D K DIST 
GG|GG0251|ANSAR HIGH SCHOOL A B E BUILDING, BAJPE MANGALORE TALUK D K DIST 
GG|GG0252|PRIVATE HIGH SCHOOL SANTIPAL THADUGOLI NARGAV [POST] BANTWAL TALUK D K DISTRICT
GG|GG0253|GANAPATHI ENG.MED. HIGH SCHOOL GANAPATHI HIGH SCHOOL ROAD MANGALORE D K DISTRICT 
GG|GG0254|BADRIYA ENG.MED. HIGH SCHOOL KANDAKA MANGALORE D K  DIST 
GG|GG0255|BHARATHI ENG.MED. HIGH SCHOOL MASTIKATTE, ULLALA MANGALORE TALUK D K DIST 
GG|GG0256|BERTRAND RUSSEL ENG.MED. H S BAIKAMPADY MANGALORE TALKUK D K DIST 
GG|GG0257|INDIRAGANDHI MEMORIAL ENG.MED. H S DEREBAIL, KONCHADI MANGALORE D K DISTRICT 
GG|GG0258|GOVT.HIGH SCHOOL KADESHIVALAYA GRAMA BANTWAL TALUK D  K  DIST 
GG|GG0259|SRI MORARJI MODEL RESIDENTIAL SCHOOL MULKY MANGALORE TALUK D K DIST 
GG|GG0260|GOVERNMENT.HIGH SCHOOL BULERIMOGARU BELTHANGADI TALUK D K DISTRICT 
GG|GG0261|KNANAYA JYOTHI E.M.HIGH SCHOOL KADABA PUTTUR TALUK D K DIST 
GG|GG0262|JAIN JUNIOR COLLEGE MOODBIDRE D K DISTRICT 
GG|GG0263|JAWAHARLAL NEHRU HIGH SCHOOL SHIRTHADY MOODBIDRE TALUK D K DISTRICT 
GG|GG0264|SARVODAYA HIGH SCHOOL KALLAMUNDKUR, POST BANANGADY MOODBIDRE TALUK D K DISTRICT
GG|GG0265|S M P HIGH SCHOOL BELVAI MOODBIDRE TALUK D K DISTRICT 
GG|GG0266|GOVT.HIGH SCHOOL HOSABETTU MOODBIDRE TALUK D K DISTRICT 
GG|GG0267|GOVT.HIGH SCHOOL DAREGUDDE MOODBIDRE TALUK D K DISTRICT 
GG|GG0268|BABU RAJENDRA PRASAD H S MOODBIDRE D K DISTRICT 
GG|GG0269|HOLY ROSARY HIGH SCHOOL MOODBIDRI D K DISTRICT 
GG|GG0270|ADARSHA HIGH SCHOOL TACCODE MOODBIDRE TALUK D K DISTRICT 
GG|GG0271|GOVT.HIGH SCHOOL PRANTHYA MOODBIDRE TALUK D K  DISTRICT 
GG|GG0272|GOVT.HIGH SCHOOL MIJARU MOODBIDRE TALUK D K  DISTRICT 
GG|GG0273|JNANODAYA BETHANI ENG.MED.H S NELYADI PUTTUR TALUK D K DIST 
GG|GG0274|'ST.JOSEPH''S ENG.MED. H S KULASHEKAR MANGALORE D K DISTRICT '
GG|GG0275|GOVT.HIGH SCHOOL ADYAPADI MANGALORE TALUK D K  DISTRICT 
GG|GG0276|BESANT ENG.MED. H S KODIALBAIL MANGALORE D K DISTRICT 
GG|GG0277|BHAGAVAN SRI SATYA SAI HS (EM) CHOKKADI POST SULLIA TALUK D K DISTRICT 
GG|GG0278|GOVT.HIGH SCHOOL BENGRE KASABA BAZAR MANGALOR TALUK D K  DISTRICT 
GG|GG0279|SUBRAHMANYA SWAMY HIGH SCHOOL KADANDALE MOODBIDRE TALUK D K  DISTRICT 
GG|GG0280|GOVT.HIGH SCHOOL NELLIKARU MOODBIDRE TALUK D K  DISTRICT 
GG|GG0281|VIVEKANANDA HIGH SCHOOL TENKILA VIVEKANAGAR PUTTUR TALUK D K DISTRICT
GG|GG0282|SRI BHARATHI VIDYANIKETHAN HIGHSCHOOL, NARIKOMBU BANTWAL.TALUK D K DISTRICT 
GG|GG0283|ANJUMAN ENG.MED. HIGH SCHOOL JOKATTE  MANGALORE.TALUK D. K. DIST. 
GG|GG0284|VIDYADAYINI E.M. HIGH SCHOOL SURATKAL  MANGALORE.TALUK D. K. DIST. 
GG|GG0285|RAJ ACADEMY E.M. HIGH SCHOOL GANJIMATA  MANGALORE.TALUK D. K. DIST. .
GG|GG0286|SRI HARIGOWRI MEM HIGH SCHOOL KANAKAMAJALU POST SULLIA TALUK D. K. DIST. 
GG|GG0287|MORARJI DESAI HIGH SCHOOL MACHINA BELTHANGADI TALUK D K DISTRICT 
GG|GG0288|BALAVIKAS ENGLISH MEDIUM HIGH SCHOOL MANI BANTWAL TALUK D K DISTRICT
GG|GG0289|SUDANA HIGH SCHOOL NEHARUNAGARA PUTTUR TALUK D K DISTRICT
GG|GG0290|INFANT JESUS ENGLISH MEDIUM H S MODAMKAPU BANTWAL.TALUK D K DISTRICT 
GG|GG0291|MOUNTAIN VIEW ENGLISH MEDIUM HIGH SCHOOL, SALMARA, CHIKKAYUDKURU, [PO] PUTTUR, TALUK D K DISTRICT
GG|GG0292|ISLAHI ENGLISH MEDIUM HIGH SCHOOL ULLAL HOUSING COLONY MANGALORE TALUK D K DISTRICT
GG|GG0293|SHRI VYASAMAHARSHI VIDYAPEETHA KILPADY, MULKI MANGALORE TALUK D K DISTRICT
GG|GG0295|PRAGATHI HIGH SCHOOL KANIYUR [POST] PUTTUR TALUK D K DIST 
GG|GG0296|MORARJI DESAI RESIDENTIAL SCHOOL KALLABETTA MOODBIDRE TALUK D K DIST 
GG|GG0297|HIDAYATH ENG.MED. HIGH SCHOOL SURINJE MANGALORE.TALUK D K DISTRICT 
GG|GG0298|ST. THOMAS ENGLISH MEDIUM HIGH SCHOOL, ALANGAR MUDABIDRE TALUK D K DIST 
GG|GG0299|CRESENT ENG.MEDIUM HIGH SCHOOL J.M. ROAD, BUNDAR MANGALORE D K DISTRICT 
GG|GG0300|DHARMASTHALA MANJUNATHESWARA ENGLISH MED. HIGH SCHOOL, UJIRE BELTHANGADI TALUK D K DISTRICT
GG|GG0301|'ST.JOSEPH''S JOYLAND ENGLISH MEDIUM HIGH SCHOOL KOLYA KOTEKAR[POST] MANGALORE TALUK D KI DISTRICT'
GG|GG0302|NAVACHETHANA ENGLISHMEDIUM HIGH SCHOOL, NEERU MARGA, PEDAMALE[ PO] MANGALORE TALUK . D K DISTRICT
GG|GG0303|SHRI RAMAKUNJESHVARA ENGLISH MEDIUM HIGH SCHOOL RAMAKUNJA .PUTTUR  TALUK D K DISTRICT 
GG|GG0304| VITTAL JAYCEES ENGLISH MEDIUM HIGH SCHOOL BASAVANA GUDI  VITTAL BANTWAL TALUK D K DISTRICT
GG|GG0305|SARASWATHI ENGLISH MEDIUM HIGH SCHOOL MUNDAJE BELTHANGADI TALUK D K DISTRICT .
GG|GG0306|'ST. JOHN''S HIGH SCHOOL ALLIPADHE BANTWAL TALUK D K DISTRICT. .'
GG|GG0307|SRI GURUDEVA KANNADA MEDIUM HIGH SCHOOL ODIYURU BANTWAL TALUK D K DISTRICT 
GG|GG0308|SANDEEPANI KANNADA MEDIUM HIGH SCHOOL NARIMOGARU PUTTUR TALUK D K DISTRICT 
GG|GG0309|IDEAL ENGLISH MEDIUM HIGH SCHOOL YEDAPADAVU SHIBRIKERE  [PO] MANGALORE TALUK D K DISTRICT
GG|GG0310|VIDYARASHMI ENGLISH MEDIUM HIGH SCHOOL SAVANOOR  PUTTUR TALUK D K  DISTRICT 
GG|GG0311|GOVERNMENT HIGH SCHOOL PANJIKALLU BANTWALA TALUK D K DISTRICT 
GG|GG0312|MAHATHMA GANDHI MALNAD HIGH SCHOOL KODIYAL BAIL,UBARADKA MITTUR GRAMA, SULLIA TALUK DAKSHINA KANNADA DISTRICT
GG|GG0313|KUMARASWAMY ENGLISH MEDIUM HIGH SCHOOL VIDYANAGARA, SUBRAHMANYA POST SULLIA TALUK DAKSHINA KANNADA DISTRICT
GG|GG0314|MAR IVANIOS ENGLISH MEDIUM HIGH SCHOOL VIDYANAGAR, PERABE POST, KUNTOOR, PUTTUR TALUK DAKSHINA KANNADA DISTRICT
GG|GG0315|NOORUL HUDA ENGLISH MEDIUM HIGH SCHOOL 2ND BLOCK, KATIPALLA MANGALORE TALUK DAKSHINA KANNADA DISTRICT
GG|GG0316|FALAH ENGLISH MEDIUM HIGH SCHOOL TALAPADY, K.C. ROAD VIDYANAGAR, MANGALORE TALUK DAKSHINA KANNADA DISTRICT
GG|GG0317|GOVT HIGH SCHOOL ANGARAGUNDI, BYKAMPADY, MANGALORE TALUK, D K DIST.
GG|GG0318|GOVT HIGH SCHOOL PAVOORU, MANGALORE TALUK, D K DIST.
GG|GG0319|VANI ENG MED HIGH SCHOOL OLD FORT, BELTHANGADY, BELTHANGADY TALUK, D K DIST.
GG|GG0320|NOBLE ENG MED HIGH SCHOOL KUNJATHABAIL, MANGALORE MANGALORE CITY TQ, D K DIST.
GG|GG0321|SAROJINI MADHUSUDANA KUSHE H S P V S BAGH, ATTAVARA, MANGALORE CITY TQ, D K DIST.
GG|GG0322|JNANAGANGA ENG MED HIGH SCHOOL NEAR GOURI HOLE, BELLARE, SULLIA TALUK, D K DIST.
GG|GG0323|BUSHRA ENG MED HIGH SCHOOL KAVU, MADNOORU GRAMA, PUTTURU TALUK, D K DIST.
GG|GG0324|B E M ENGLISH HIGH SCHOOL MISSION H S ROAD, MANGALORE. D K DIST.
GG|GG0325|ST JOKIMS HIGH SCHOOL KADABA, PUTTUR TALUK, D K DIST.
GG|GG0326|SRI NARAYANAGURU ENG MED H S KATIPALLA, MANGALORE TALUK, D K DIST.
GG|GG0327|SNEHA ENG MED HIGH SCHOOL PARIVARAKANA, SULLIA SULLIA TALUK, SULLIA, D K DIST.
GG|GG0328|GOVT HIGH SCHOOL, NANDAVARA PANEMANGALORE, BANTWAL TALUK, D K DIST.
GG|GG0329|GOVT HIGH SCHOOL SUJEERU, PUDUGRAMA, BANTWAL TALUK, D K DIST.
GG|GG0330|GOVT HIGH SCHOOL SHAMBHOORU, BANTWAL TALUK, D K DIST.
GG|GG0331|S V S TEMPLE ENG MED H S BANTWAL, BANTWAL TALUK, D K DIST.
GG|GG0332|SAHARA ENG MED HIGH SCHOOL KANCHILAKODI, ADDURU MANGALORE D K DIST.,
GG|GG0333|AL-BADRIYA HIGH SCHOOL 7TH BLK, KRISHNAPURA MANGALORE TALUK, D K DIST.,
GG|GG0334|NITHYA SAHAYAMATHA HIGH SCHOOL ARKULA, PARANGIPET MANGALORE D K DIST
GG|GG0335|KANNURU ENG MED HIGH SCHOOL KANNURU MANGALORE TALUK D K DIST.,
GG|GG0336|KAVERY VIDYALAYA HIGH SCHOOL KUPPEPADAVU POST., KELANJARUGRAMA MANGALORE 
GG|GG0337|HAZRATH SYED MADANI GIRLS H S AZADNAGAR, ULLALA MANGALORE D K DIST.,
GG|GG0338|PRAGATHI KAN MED HIGH SCHOOL KANEYOORU POST PUTTUR TALUK D K DIST.,
GG|GG0339|AL-MADEENA HIGH SCHOOL THOUDUGOLI CROSS, NARINGANA BANTWAL TQ D K DIST.,
GG|GG0340|HOLY FAMILY ENG MED HIGH SCHOOL SACRED HEART CHURCH SURATHKAL MANGALORE
GG|GG0341|HIRA GIRLS HIGH SCHOOL HIRANAGARA, PERMANOORU MANGALORE TALUK, D K DIST.,
GG|GG0342|SACRED HEART ENG MED HIGH SCHOOL MADANTHYARU BELTHANGADY TALUK D K DIST.,
GG|GG0343|KORAGA CENTRAL MODEL RESI H S MADHYA, SURATHKAL MANGALORE 
GG|GG0345|SMT LAKSHMIDEVI NARASIMHAPAI VIDYALAYA PANE MANGALORE BANTWAL TALUK, D K DIST.,
GG|GG0346|MANGALA HIGH SCHOOL GANDHINAGAR, MANGALORE D K DIST.,
GG|GG0347|'ST RAYMOND''S ENG MED HIGH SCHOOL VAMANJOORU MANGALORE TQ D K DIST.,'
GG|GG0348|GOVT HIGH SCHOOL NEERKERE, MOODABIDRE RANGE ASHWATHAPURA POST MANGALORE , D K DIST
